AUC-ROC,AUC-PR,AUC-SIC
0.8025849831617647,0.5990328986156046,6.587043090765389
0.8237080919117646,0.6063920698905458,6.055368420482832
0.8507021502941177,0.6268409819529757,6.610872516623295
