AUC-ROC,AUC-PR,AUC-SIC
0.8748734611764706,0.6994020232297872,7.4861404302097565
0.8842802032352942,0.7065557624245509,8.002899141230824
0.8783330290441176,0.6903368941533843,7.559884686756046
