AUC-ROC,AUC-PR,AUC-SIC
0.970976189117647,0.8229520689052436,9.82836764791425
0.9712047776470589,0.8232221310882903,9.728060071865443
0.9711137155882353,0.8234885025445352,9.828750621004765
