AUC-ROC,AUC-PR,AUC-SIC
0.8507924096323529,0.6711363169965692,7.436242519914491
0.8575759174999998,0.6706406897259758,7.493635096804715
0.8464574305147059,0.68229397219227,7.6086188632899265
